TM_KEY_MTH,TM_KEY_WK,TM_KEY_DAY,CENTER,METRIC_GRP,COMP_CD,PRODUCT_GRP,METRIC_CD,METRIC_NAME,DIMENSION_KPI_FLAG,BG_FLAG,AGG_TYPE,RR_IND,GRY_IND,UOM,PERIOD,ACTUAL_SNAP,ACTUAL_AGG,TARGET_SNAP,TARGET_AGG,PPN_TM
202306,2023023,20230610,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,209959908.73376164,516260802.24720323,222301983.8893441,541517722.6237006,2023-06-19 14:24:12
202306,2023023,20230611,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,516260802.24720323,,541517722.6237006,2023-06-19 14:24:12
202306,2023024,20230612,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,516260802.24720323,,541517722.6237006,2023-06-19 14:24:12
202306,2023024,20230613,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,153565262.50668392,669826064.7538872,165534481.17536682,707052203.7990675,2023-06-19 14:24:12
202306,2023024,20230614,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,669826064.7538872,,707052203.7990675,2023-06-19 14:24:12
202306,2023024,20230615,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,669826064.7538872,,707052203.7990675,2023-06-19 14:24:12
202306,2023024,20230616,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,157467705.31793213,827293770.0718193,171914646.16727877,878966849.9663463,2023-06-19 14:24:12
202306,2023024,20230617,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,827293770.0718193,,878966849.9663463,2023-06-19 14:24:12
202306,2023024,20230618,Sales & Revenue,Revenue,TRUE,TOL,TB3R000100,TOL Revenue,Y,Y,S,0,GYR,baht,M,,827293770.0718193,,878966849.9663463,2023-06-19 14:24:12
202303,2023009,20230301,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,0.0,,,2023-06-19 14:24:12
202303,2023009,20230302,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,42430646.00000001,42430646.00000001,47555946.32131715,47555946.32131715,2023-06-19 14:24:12
202303,2023009,20230303,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,42430646.00000001,,47555946.32131715,2023-06-19 14:24:12
202303,2023009,20230304,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,42430646.00000001,,47555946.32131715,2023-06-19 14:24:12
202303,2023009,20230305,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,42430646.00000001,,47555946.32131715,2023-06-19 14:24:12
202303,2023010,20230306,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,10896995.610000003,53327641.610000014,12000522.608220745,59556468.92953789,2023-06-19 14:24:12
202303,2023010,20230307,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,53327641.610000014,,59556468.92953789,2023-06-19 14:24:12
202303,2023010,20230308,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,53327641.610000014,,59556468.92953789,2023-06-19 14:24:12
202303,2023010,20230309,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,53327641.610000014,,59556468.92953789,2023-06-19 14:24:12
202303,2023010,20230310,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,36798266.00999999,90125907.62,41252970.86972749,100809439.79926538,2023-06-19 14:24:12
202303,2023010,20230311,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,90125907.62,,100809439.79926538,2023-06-19 14:24:12
202303,2023010,20230312,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,90125907.62,,100809439.79926538,2023-06-19 14:24:12
202303,2023011,20230313,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,27081363.529999994,117207271.14999999,30274077.36352909,131083517.16279447,2023-06-19 14:24:12
202303,2023011,20230314,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,117207271.14999999,,131083517.16279447,2023-06-19 14:24:12
202303,2023011,20230315,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,117207271.14999999,,131083517.16279447,2023-06-19 14:24:12
202303,2023011,20230316,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,28862357.53999999,146069628.69,32172971.444661465,163256488.60745594,2023-06-19 14:24:12
202303,2023011,20230317,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,146069628.69,,163256488.60745594,2023-06-19 14:24:12
202303,2023011,20230318,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,146069628.69,,163256488.60745594,2023-06-19 14:24:12
202303,2023011,20230319,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,25592583.369999997,171662212.05999997,28116008.795868676,191372497.4033246,2023-06-19 14:24:12
202303,2023012,20230320,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,171662212.05999997,,191372497.4033246,2023-06-19 14:24:12
202303,2023012,20230321,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,171662212.05999997,,191372497.4033246,2023-06-19 14:24:12
202303,2023012,20230322,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,25843760.990000006,197505973.04999998,28864970.537194602,220237467.9405192,2023-06-19 14:24:12
202303,2023012,20230323,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,197505973.04999998,,220237467.9405192,2023-06-19 14:24:12
202303,2023012,20230324,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,197505973.04999998,,220237467.9405192,2023-06-19 14:24:12
202303,2023012,20230325,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,25898117.90999999,223404090.95999998,28939279.032979973,249176746.97349918,2023-06-19 14:24:12
202303,2023012,20230326,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,223404090.95999998,,249176746.97349918,2023-06-19 14:24:12
202303,2023013,20230327,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,223404090.95999998,,249176746.97349918,2023-06-19 14:24:12
202303,2023013,20230328,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,28465624.750000007,251869715.70999998,16599735.035153165,265776482.00865236,2023-06-19 14:24:12
202303,2023013,20230329,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,251869715.70999998,,265776482.00865236,2023-06-19 14:24:12
202303,2023013,20230330,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,251869715.70999998,,265776482.00865236,2023-06-19 14:24:12
202303,2023013,20230331,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,20259106.65000002,272128822.36,147839863.72134787,413616345.73000026,2023-06-19 14:24:12
202304,2023013,20230401,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,0.0,,,2023-06-19 14:24:12
202304,2023013,20230402,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,42790130.870000005,42790130.870000005,47555946.32131713,47555946.32131713,2023-06-19 14:24:12
202304,2023014,20230403,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,42790130.870000005,,47555946.32131713,2023-06-19 14:24:12
202304,2023014,20230404,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,42790130.870000005,,47555946.32131713,2023-06-19 14:24:12
202304,2023014,20230405,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,42790130.870000005,,47555946.32131713,2023-06-19 14:24:12
202304,2023014,20230406,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,11227009.259999992,54017140.129999995,12000522.60822074,59556468.92953786,2023-06-19 14:24:12
202304,2023014,20230407,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,54017140.129999995,,59556468.92953786,2023-06-19 14:24:12
202304,2023014,20230408,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,54017140.129999995,,59556468.92953786,2023-06-19 14:24:12
202304,2023014,20230409,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,54017140.129999995,,59556468.92953786,2023-06-19 14:24:12
202304,2023015,20230410,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,36964628.68,90981768.81,41252970.86972748,100809439.79926534,2023-06-19 14:24:12
202304,2023015,20230411,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,90981768.81,,100809439.79926534,2023-06-19 14:24:12
202304,2023015,20230412,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,90981768.81,,100809439.79926534,2023-06-19 14:24:12
202304,2023015,20230413,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,27575550.390000008,118557319.2,30274077.363529075,131083517.16279441,2023-06-19 14:24:12
202304,2023015,20230414,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,118557319.2,,131083517.16279441,2023-06-19 14:24:12
202304,2023015,20230415,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,118557319.2,,131083517.16279441,2023-06-19 14:24:12
202304,2023015,20230416,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,28835912.530000024,147393231.73000002,32172971.44466145,163256488.60745585,2023-06-19 14:24:12
202304,2023016,20230417,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,147393231.73000002,,163256488.60745585,2023-06-19 14:24:12
202304,2023016,20230418,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,147393231.73000002,,163256488.60745585,2023-06-19 14:24:12
202304,2023016,20230419,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,25571994.519999992,172965226.25000003,28116008.795868665,191372497.4033245,2023-06-19 14:24:12
202304,2023016,20230420,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,172965226.25000003,,191372497.4033245,2023-06-19 14:24:12
202304,2023016,20230421,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,172965226.25000003,,191372497.4033245,2023-06-19 14:24:12
202304,2023016,20230422,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,26119794.229999993,199085020.48000002,28864970.53719459,220237467.94051912,2023-06-19 14:24:12
202304,2023016,20230423,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,199085020.48000002,,220237467.94051912,2023-06-19 14:24:12
202304,2023017,20230424,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,199085020.48000002,,220237467.94051912,2023-06-19 14:24:12
202304,2023017,20230425,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,25893438.319999985,224978458.8,28939279.032979958,249176746.9734991,2023-06-19 14:24:12
202304,2023017,20230426,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,224978458.8,,249176746.9734991,2023-06-19 14:24:12
202304,2023017,20230427,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,224978458.8,,249176746.9734991,2023-06-19 14:24:12
202304,2023017,20230428,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,28566476.609999996,253544935.41,16599735.035153158,265776482.00865224,2023-06-19 14:24:12
202304,2023017,20230429,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,253544935.41,,265776482.00865224,2023-06-19 14:24:12
202304,2023017,20230430,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,20150386.46000001,273695321.87,147839863.7213478,413616345.73,2023-06-19 14:24:12
202305,2023018,20230501,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,0.0,,,2023-06-19 14:24:12
202305,2023018,20230502,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,42208594.07,42208594.07,47555946.32131713,47555946.32131713,2023-06-19 14:24:12
202305,2023018,20230503,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,42208594.07,,47555946.32131713,2023-06-19 14:24:12
202305,2023018,20230504,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,42208594.07,,47555946.32131713,2023-06-19 14:24:12
202305,2023018,20230505,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,42208594.07,,47555946.32131713,2023-06-19 14:24:12
202305,2023018,20230506,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,11463411.880000006,53672005.95,12000522.60822074,59556468.92953787,2023-06-19 14:24:12
202305,2023018,20230507,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,53672005.95,,59556468.92953787,2023-06-19 14:24:12
202305,2023019,20230508,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,53672005.95,,59556468.92953787,2023-06-19 14:24:12
202305,2023019,20230509,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,53672005.95,,59556468.92953787,2023-06-19 14:24:12
202305,2023019,20230510,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,36427500.94000002,90099506.89000003,41252970.86972748,100809439.79926535,2023-06-19 14:24:12
202305,2023019,20230511,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,90099506.89000003,,100809439.79926535,2023-06-19 14:24:12
202305,2023019,20230512,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,90099506.89000003,,100809439.79926535,2023-06-19 14:24:12
202305,2023019,20230513,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,26816812.239999983,116916319.13000001,30274077.36352908,131083517.16279443,2023-06-19 14:24:12
202305,2023019,20230514,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,116916319.13000001,,131083517.16279443,2023-06-19 14:24:12
202305,2023020,20230515,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,116916319.13000001,,131083517.16279443,2023-06-19 14:24:12
202305,2023020,20230516,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,28178564.460000023,145094883.59000003,32172971.444661453,163256488.60745588,2023-06-19 14:24:12
202305,2023020,20230517,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,145094883.59000003,,163256488.60745588,2023-06-19 14:24:12
202305,2023020,20230518,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,145094883.59000003,,163256488.60745588,2023-06-19 14:24:12
202305,2023020,20230519,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,24947816.68,170042700.27000004,28116008.79586867,191372497.40332454,2023-06-19 14:24:12
202305,2023020,20230520,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,170042700.27000004,,191372497.40332454,2023-06-19 14:24:12
202305,2023020,20230521,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,170042700.27000004,,191372497.40332454,2023-06-19 14:24:12
202305,2023021,20230522,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,25599036.109999996,195641736.38000003,28864970.537194595,220237467.94051915,2023-06-19 14:24:12
202305,2023021,20230523,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,195641736.38000003,,220237467.94051915,2023-06-19 14:24:12
202305,2023021,20230524,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,195641736.38000003,,220237467.94051915,2023-06-19 14:24:12
202305,2023021,20230525,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,25680233.46999998,221321969.85,28939279.03297996,249176746.97349912,2023-06-19 14:24:12
202305,2023021,20230526,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,221321969.85,,249176746.97349912,2023-06-19 14:24:12
202305,2023021,20230527,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,221321969.85,,249176746.97349912,2023-06-19 14:24:12
202305,2023021,20230528,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,28206667.260000013,249528637.11,16599735.03515316,265776482.00865227,2023-06-19 14:24:12
202305,2023022,20230529,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,249528637.11,,265776482.00865227,2023-06-19 14:24:12
202305,2023022,20230530,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,249528637.11,,265776482.00865227,2023-06-19 14:24:12
202305,2023022,20230531,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,126691226.06000017,376219863.1700002,147839863.7213478,413616345.7300001,2023-06-19 14:24:12
202306,2023022,20230601,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,0.0,,,2023-06-19 14:24:12
202306,2023022,20230602,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,41451729.830000006,41451729.830000006,47555946.32131711,47555946.32131711,2023-06-19 14:24:12
202306,2023022,20230603,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,41451729.830000006,,47555946.32131711,2023-06-19 14:24:12
202306,2023022,20230604,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,41451729.830000006,,47555946.32131711,2023-06-19 14:24:12
202306,2023023,20230605,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,41451729.830000006,,47555946.32131711,2023-06-19 14:24:12
202306,2023023,20230606,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,11549385.020000005,53001114.85000001,12000522.608220734,59556468.92953784,2023-06-19 14:24:12
202306,2023023,20230607,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,53001114.85000001,,59556468.92953784,2023-06-19 14:24:12
202306,2023023,20230608,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,53001114.85000001,,59556468.92953784,2023-06-19 14:24:12
202306,2023023,20230609,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,53001114.85000001,,59556468.92953784,2023-06-19 14:24:12
202306,2023023,20230610,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,35817668.29000002,88818783.14000003,41252970.86972746,100809439.7992653,2023-06-19 14:24:12
202306,2023023,20230611,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,88818783.14000003,,100809439.7992653,2023-06-19 14:24:12
202306,2023024,20230612,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,88818783.14000003,,100809439.7992653,2023-06-19 14:24:12
202306,2023024,20230613,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,26768660.239999995,115587443.38000003,30274077.363529064,131083517.16279437,2023-06-19 14:24:12
202306,2023024,20230614,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,115587443.38000003,,131083517.16279437,2023-06-19 14:24:12
202306,2023024,20230615,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,115587443.38000003,,131083517.16279437,2023-06-19 14:24:12
202306,2023024,20230616,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,28075920.01000001,143663363.39000005,32172971.44466144,163256488.6074558,2023-06-19 14:24:12
202306,2023024,20230617,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,143663363.39000005,,163256488.6074558,2023-06-19 14:24:12
202306,2023024,20230618,Sales & Revenue,Revenue,TRUE,TVS,TB4R000100,TVS Revenue,Y,Y,S,0,GYR,baht,M,,143663363.39000005,,163256488.6074558,2023-06-19 14:24:12
