TM_KEY_WK,,2023009,2023009,2023010,2023010,2023011,2023011,2023012,2023012,2023013,2023013,2023014,2023014,2023015,2023015,2023016,2023016,2023017,2023017,2023018,2023018,2023019,2023019,2023020,2023020
MEASURE,,ACTUAL,TARGET,ACTUAL,TARGET,ACTUAL,TARGET,ACTUAL,TARGET,ACTUAL,TARGET,ACTUAL,TARGET,ACTUAL,TARGET,ACTUAL,TARGET,ACTUAL,TARGET,ACTUAL,TARGET,ACTUAL,TARGET,ACTUAL,TARGET
METRIC_CD,METRIC_NAME,,,,,,,,,,,,,,,,,,,,,,,,
B1R000100,Prepaid Revenue,669.9010085,626.21933453,1489.0226663699998,1464.91690527,2265.8236890300004,2281.46417898,3055.19801733,3090.84119218,3957.43082588,3952.69209797,1119.64603397,1122.30628586,1915.3209752100001,1966.02351233,2708.19676266,2791.99979771,3584.6773211,3639.3767399000003,881.9770487000001,869.29948439,1696.80538615,1696.01660651,2279.43055811,2285.0806351399997
B2R000100,Postpaid Revenue,1157.22611035,1165.6118508299999,2542.70460168,2560.2199210500003,4320.11383008,4365.4992512,5690.43102902,5739.94571506,7480.28874192,7566.68174429,1796.3620499200001,1824.54682449,3738.32776946,3742.82199179,5094.39492979,5104.686973180001,6654.1144866899995,6672.6856941099995,1598.840611,1601.32538075,3148.72408287,3154.0185220999997,4323.15748049,4348.52285129
TB3R000100,TOL Revenue,189.71316646,205.17335631999998,495.34554975,531.7514195699999,952.8747752999999,1020.47295917,1246.03782648,1332.3574093900002,1594.47876534,1704.0927586300002,297.35759991000003,315.37768935,811.3128543099999,868.39870507,1104.78806426,1183.8636390699999,1405.51570768,1506.8321525899999,302.01386470999995,317.29671404000004,665.09419952,702.80162817,970.83242801,1032.96783029
TB4R000100,TVS Revenue,42.430646,47.55594632,90.12590762,100.80943979999999,171.66221206,191.37249740000001,223.40409096000002,249.17674697,314.91895323,461.17229205,54.01714013,59.55646893,147.39323173,163.25648861000002,199.08502048,220.23746794,273.69532187,413.61634573000003,32.424082,59.55646893,64.69380819,131.08351715999999,94.1900165,191.37249740000001
TNSC00142,TDG Revenue (Performance View),0.0,0.0,572.7696236,522.0,572.7696236,522.0,572.7696236,522.0,572.7696236,522.0,564.0,535.0,546.0,535.0,539.0,535.0,538.0,535.0,561.0,503.0,561.0,503.0,561.0,503.0
